ID,Account,Email,AGE,Commute,Education,Occupation,Gender,Flag,Married,Cars,HomeChild,TotalChild,Income,Territory,YTD
24788,AW00024788,ashley27@adventure-works.com,48,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,1,1,1,25001-50000,Northwest,1
13077,AW00013077,alejandro44@adventure-works.com,62,"1-2 Miles","High School","Skilled Manual",M,0,S,2,0,2,50001-75000,Australia,1
11025,AW00011025,alejandro45@adventure-works.com,72,"1-2 Miles","Partial High School",Clerical,M,1,M,2,1,2,0-25000,Australia,1
16944,AW00016944,alejandro46@adventure-works.com,80,"0-1 Miles",Bachelors,Clerical,M,1,S,0,0,1,0-25000,Germany,1
11185,AW00011185,ashley31@adventure-works.com,74,"10+ Miles",Bachelors,Management,F,1,S,2,0,4,50001-75000,Canada,1
15345,AW00015345,ashley34@adventure-works.com,67,"2-5 Miles","Partial College",Professional,F,0,M,2,2,4,50001-75000,Southwest,1
15219,AW00015219,clayton2@adventure-works.com,53,"0-1 Miles",Bachelors,Professional,M,0,S,1,0,0,50001-75000,Australia,1
17825,AW00017825,clayton3@adventure-works.com,55,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,0,0,1,25001-50000,Germany,1
15600,AW00015600,josue1@adventure-works.com,49,"10+ Miles",Bachelors,Professional,M,1,M,4,5,5,50001-75000,Australia,1
24688,AW00024688,ashley36@adventure-works.com,65,"2-5 Miles","Partial High School","Skilled Manual",F,0,M,3,1,3,50001-75000,Southwest,1
18736,AW00018736,ashley37@adventure-works.com,59,"2-5 Miles",Bachelors,Professional,F,1,S,1,0,1,75001-100000,Australia,1
18869,AW00018869,ashley39@adventure-works.com,66,"5-10 Miles","Partial College",Professional,F,0,M,2,0,3,25001-50000,Southwest,1
27348,AW00027348,clayton7@adventure-works.com,44,"10+ Miles",Bachelors,Professional,M,1,M,2,0,0,75001-100000,Australia,1
17020,AW00017020,ashley45@adventure-works.com,57,"2-5 Miles","High School","Skilled Manual",F,1,M,2,2,4,25001-50000,Northwest,1
20007,AW00020007,ashley46@adventure-works.com,51,"0-1 Miles",Bachelors,"Skilled Manual",F,0,S,1,2,2,25001-50000,Canada,1
18488,AW00018488,clayton11@adventure-works.com,62,"5-10 Miles","High School","Skilled Manual",M,1,M,2,0,2,50001-75000,Australia,1
12000,AW00012000,ashley47@adventure-works.com,53,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,0,50001-75000,Australia,1
14948,AW00014948,damien25@adventure-works.com,53,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,2,1,1,25001-50000,France,1
24865,AW00024865,ashley48@adventure-works.com,65,"10+ Miles",Bachelors,Management,F,0,S,2,5,4,"greater than 100000","United Kingdom",1
18865,AW00018865,ashley50@adventure-works.com,65,"1-2 Miles","Graduate Degree",Management,F,1,M,2,0,3,50001-75000,Northwest,1
22302,AW00022302,clayton16@adventure-works.com,44,"1-2 Miles",Bachelors,"Skilled Manual",M,1,M,0,1,1,25001-50000,"United Kingdom",1
22188,AW00022188,sarah28@adventure-works.com,45,"5-10 Miles","Partial College","Skilled Manual",F,1,M,2,0,0,50001-75000,Northwest,1
23867,AW00023867,sarah30@adventure-works.com,48,"2-5 Miles","Graduate Degree",Professional,F,1,S,0,0,1,50001-75000,Canada,1
26111,AW00026111,sarah31@adventure-works.com,64,"5-10 Miles","High School",Professional,F,1,M,1,1,3,50001-75000,Southwest,1
19407,AW00019407,sarah32@adventure-works.com,58,"0-1 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Northwest,1
17285,AW00017285,clayton21@adventure-works.com,50,"2-5 Miles",Bachelors,Professional,M,1,M,1,2,2,50001-75000,Australia,1
17372,AW00017372,sarah34@adventure-works.com,40,"1-2 Miles","High School","Skilled Manual",F,0,M,2,0,0,25001-50000,Canada,1
26094,AW00026094,sarah39@adventure-works.com,63,"1-2 Miles","High School",Professional,F,0,M,2,0,2,50001-75000,Southwest,1
13841,AW00013841,clayton26@adventure-works.com,44,"1-2 Miles","Partial High School",Manual,M,0,S,2,0,0,0-25000,"United Kingdom",1
12240,AW00012240,clayton27@adventure-works.com,37,"2-5 Miles","Partial College",Manual,M,0,S,1,0,0,0-25000,Australia,1
12339,AW00012339,clayton29@adventure-works.com,42,"10+ Miles",Bachelors,Professional,M,0,S,3,0,0,50001-75000,Australia,1
17271,AW00017271,sarah45@adventure-works.com,60,"0-1 Miles",Bachelors,Professional,F,1,M,1,0,1,50001-75000,Northwest,1
17597,AW00017597,sarah46@adventure-works.com,52,"2-5 Miles",Bachelors,"Skilled Manual",F,1,S,1,3,3,50001-75000,Northwest,1
15631,AW00015631,clayton31@adventure-works.com,46,"1-2 Miles","Partial High School",Manual,M,1,S,2,0,0,0-25000,"United Kingdom",1
14464,AW00014464,elizabeth29@adventure-works.com,56,"2-5 Miles",Bachelors,Management,F,1,M,4,2,1,"greater than 100000",Southwest,1
20888,AW00020888,clayton32@adventure-works.com,52,"0-1 Miles","Partial High School",Manual,M,1,S,1,4,4,0-25000,France,1
21949,AW00021949,clayton33@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,M,0,S,0,0,1,75001-100000,Australia,1
14118,AW00014118,elizabeth33@adventure-works.com,51,"1-2 Miles",Bachelors,Management,F,1,S,2,0,1,75001-100000,Canada,1
11768,AW00011768,clayton34@adventure-works.com,52,"1-2 Miles",Bachelors,Professional,M,1,M,0,0,2,75001-100000,Australia,1
14728,AW00014728,elizabeth34@adventure-works.com,52,"1-2 Miles","Graduate Degree","Skilled Manual",F,1,S,0,0,0,50001-75000,Northwest,1
20446,AW00020446,clayton35@adventure-works.com,63,"5-10 Miles","High School","Skilled Manual",M,1,M,2,0,2,75001-100000,Australia,1
14793,AW00014793,clayton36@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,M,1,S,0,0,0,25001-50000,"United Kingdom",1
12782,AW00012782,elizabeth39@adventure-works.com,62,"0-1 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Canada,1
20890,AW00020890,clayton40@adventure-works.com,52,"1-2 Miles","High School",Manual,M,0,S,1,1,1,0-25000,"United Kingdom",1
15924,AW00015924,omar1@adventure-works.com,62,"5-10 Miles","High School",Professional,M,1,M,4,3,2,75001-100000,France,1
21141,AW00021141,omar3@adventure-works.com,57,"10+ Miles","High School","Skilled Manual",M,1,S,3,3,4,25001-50000,Northwest,1
26604,AW00026604,elizabeth42@adventure-works.com,49,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,0,50001-75000,Southwest,1
13633,AW00013633,juan5@adventure-works.com,46,"10+ Miles",Bachelors,Professional,M,1,S,3,0,0,75001-100000,Australia,1
21057,AW00021057,elizabeth43@adventure-works.com,93,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,5,75001-100000,Germany,1
19033,AW00019033,omar7@adventure-works.com,62,"5-10 Miles","Partial College",Professional,M,1,S,4,4,2,"greater than 100000",France,1
13089,AW00013089,elizabeth47@adventure-works.com,59,"0-1 Miles",Bachelors,Management,F,1,M,2,2,1,"greater than 100000",Australia,1
21020,AW00021020,omar9@adventure-works.com,59,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,3,25001-50000,"United Kingdom",1
26624,AW00026624,elizabeth48@adventure-works.com,51,"2-5 Miles","Partial College","Skilled Manual",F,0,S,1,0,0,25001-50000,Northwest,1
22137,AW00022137,elizabeth49@adventure-works.com,78,"10+ Miles","Graduate Degree",Management,F,1,M,2,0,3,50001-75000,Southwest,1
22596,AW00022596,omar11@adventure-works.com,59,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,0,25001-50000,"United Kingdom",1
25033,AW00025033,omar13@adventure-works.com,63,"5-10 Miles","Partial High School",Clerical,M,0,S,2,0,3,25001-50000,Australia,1
14664,AW00014664,kayla28@adventure-works.com,60,"0-1 Miles","Graduate Degree",Management,F,1,S,0,4,5,75001-100000,Southwest,1
26611,AW00026611,kayla29@adventure-works.com,56,"2-5 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Southwest,1
14777,AW00014777,kayla31@adventure-works.com,50,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
15831,AW00015831,omar17@adventure-works.com,78,"5-10 Miles",Bachelors,Management,M,1,M,2,0,2,25001-50000,Australia,1
27670,AW00027670,kayla33@adventure-works.com,65,"1-2 Miles","Graduate Degree",Management,F,0,S,2,0,3,50001-75000,Southwest,1
24158,AW00024158,omar23@adventure-works.com,75,"0-1 Miles","Partial College",Manual,M,0,S,1,0,3,0-25000,France,1
19745,AW00019745,kayla39@adventure-works.com,77,"10+ Miles","Graduate Degree",Management,F,1,M,2,0,3,50001-75000,Southwest,1
12083,AW00012083,kayla43@adventure-works.com,72,"10+ Miles",Bachelors,Management,F,1,M,1,1,4,50001-75000,Northwest,1
12380,AW00012380,omar26@adventure-works.com,44,"2-5 Miles","High School",Manual,M,0,S,1,0,0,25001-50000,"United Kingdom",1
24988,AW00024988,kayla46@adventure-works.com,67,"10+ Miles","Partial College",Professional,F,1,M,2,2,4,50001-75000,Southwest,1
26285,AW00026285,kayla47@adventure-works.com,46,"1-2 Miles","Graduate Degree","Skilled Manual",F,1,S,0,0,0,25001-50000,Northwest,1
15983,AW00015983,alexis26@adventure-works.com,58,"0-1 Miles","Partial College",Professional,F,1,M,3,3,1,"greater than 100000",Southwest,1
18428,AW00018428,alexis27@adventure-works.com,65,"1-2 Miles","Graduate Degree",Management,F,1,S,2,0,3,50001-75000,Northwest,1
11244,AW00011244,alexis28@adventure-works.com,60,"0-1 Miles",Bachelors,Management,F,0,S,3,3,2,"greater than 100000","United Kingdom",1
27714,AW00027714,omar32@adventure-works.com,57,"0-1 Miles","Partial College","Skilled Manual",M,0,M,1,0,1,50001-75000,Australia,1
25386,AW00025386,alexis30@adventure-works.com,48,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,1,1,1,25001-50000,Southwest,1
23531,AW00023531,alexis31@adventure-works.com,57,"0-1 Miles","Partial College","Skilled Manual",F,0,S,1,0,1,50001-75000,Australia,1
22580,AW00022580,alexis32@adventure-works.com,39,"1-2 Miles","High School",Manual,F,0,S,0,1,1,0-25000,Australia,1
17241,AW00017241,omar36@adventure-works.com,45,"10+ Miles","Partial College",Management,M,1,M,3,5,0,"greater than 100000",Australia,1
21348,AW00021348,alexis33@adventure-works.com,79,"1-2 Miles","Graduate Degree",Management,F,1,M,2,0,5,50001-75000,Canada,1
17893,AW00017893,omar38@adventure-works.com,63,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,1,0-25000,Germany,1
14672,AW00014672,omar39@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,M,1,S,0,0,1,"greater than 100000",Australia,1
19417,AW00019417,alexis39@adventure-works.com,59,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,Germany,1
15643,AW00015643,omar42@adventure-works.com,41,"0-1 Miles","High School",Manual,M,1,S,2,0,0,0-25000,Australia,1
15904,AW00015904,janice4@adventure-works.com,68,"10+ Miles","Partial College",Professional,F,1,M,1,1,2,50001-75000,Southwest,1
12745,AW00012745,rafael7@adventure-works.com,46,"1-2 Miles","Partial College",Clerical,M,1,S,0,2,2,25001-50000,"United Kingdom",1
27450,AW00027450,abigail72@adventure-works.com,51,"1-2 Miles",Bachelors,Management,F,1,M,2,0,1,75001-100000,Northwest,1
13513,AW00013513,abigail73@adventure-works.com,77,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,25001-50000,Germany,1
23868,AW00023868,abigail74@adventure-works.com,48,"0-1 Miles","Graduate Degree",Professional,F,0,S,0,0,1,50001-75000,Canada,1
14242,AW00014242,rafael10@adventure-works.com,76,"1-2 Miles",Bachelors,Management,M,1,M,2,0,5,50001-75000,Northwest,1
21885,AW00021885,rafael13@adventure-works.com,43,"10+ Miles",Bachelors,Professional,M,1,S,3,0,0,75001-100000,Australia,1
15725,AW00015725,trevor0@adventure-works.com,45,"10+ Miles",Bachelors,Professional,M,0,M,3,0,0,75001-100000,Australia,1
28071,AW00028071,trevor3@adventure-works.com,50,"0-1 Miles",Bachelors,Management,M,0,M,1,0,0,75001-100000,Southwest,1
21344,AW00021344,trevor7@adventure-works.com,80,"1-2 Miles","Graduate Degree",Management,M,0,M,2,0,5,50001-75000,Southwest,1
25047,AW00025047,trevor9@adventure-works.com,44,"5-10 Miles","Partial College",Professional,M,1,M,2,0,0,50001-75000,Southwest,1
16046,AW00016046,robyn0@adventure-works.com,60,"0-1 Miles","Graduate Degree",Clerical,F,1,S,0,0,1,0-25000,"United Kingdom",1
13552,AW00013552,trevor11@adventure-works.com,49,"0-1 Miles",Bachelors,Clerical,M,1,S,0,0,0,25001-50000,France,1
26326,AW00026326,trevor13@adventure-works.com,48,"2-5 Miles","Graduate Degree",Professional,M,1,M,0,0,4,50001-75000,Southwest,1
27181,AW00027181,rafael24@adventure-works.com,48,"1-2 Miles","Partial College",Clerical,M,1,S,0,2,2,25001-50000,France,1
12441,AW00012441,trevor15@adventure-works.com,60,"1-2 Miles","Partial College",Clerical,M,1,M,1,0,1,25001-50000,Southwest,1
11326,AW00011326,rafael26@adventure-works.com,79,"0-1 Miles",Bachelors,Management,M,1,M,4,3,2,"greater than 100000",Southwest,1
11090,AW00011090,trevor18@adventure-works.com,60,"2-5 Miles","Partial College",Professional,M,1,S,1,0,2,75001-100000,Southwest,1
11908,AW00011908,rafael27@adventure-works.com,52,"0-1 Miles","Graduate Degree",Management,M,1,S,3,5,5,75001-100000,Australia,1
21195,AW00021195,rafael28@adventure-works.com,56,"0-1 Miles",Bachelors,Professional,M,1,M,1,0,1,50001-75000,Australia,1
20625,AW00020625,rafael30@adventure-works.com,47,"10+ Miles","High School",Management,M,1,M,3,5,0,75001-100000,Australia,1
13894,AW00013894,robyn1@adventure-works.com,49,"0-1 Miles","Graduate Degree",Professional,F,1,M,0,0,5,50001-75000,Northwest,1
12200,AW00012200,rafael33@adventure-works.com,81,"10+ Miles","Graduate Degree",Management,M,1,M,2,0,4,50001-75000,Southwest,1
12072,AW00012072,tristan4@adventure-works.com,74,"1-2 Miles",Bachelors,Management,M,1,M,2,0,4,50001-75000,Southwest,1
25866,AW00025866,tristan8@adventure-works.com,71,"10+ Miles","High School",Professional,M,1,M,4,0,5,25001-50000,Northwest,1
13000,AW00013000,rafael38@adventure-works.com,49,"5-10 Miles","Graduate Degree",Management,M,1,M,1,0,1,"greater than 100000",Australia,1
25865,AW00025865,tristan15@adventure-works.com,72,"10+ Miles","High School",Professional,M,1,M,3,0,5,25001-50000,Northwest,1
25426,AW00025426,tristan16@adventure-works.com,52,"2-5 Miles","Graduate Degree",Professional,M,1,S,0,0,4,50001-75000,Southwest,1
24441,AW00024441,tristan18@adventure-works.com,67,"1-2 Miles","Partial College",Professional,M,0,S,2,0,3,25001-50000,Northwest,1
23533,AW00023533,rafael42@adventure-works.com,58,"2-5 Miles",Bachelors,Professional,M,1,S,1,0,1,75001-100000,Australia,1
18998,AW00018998,aidan1@adventure-works.com,70,"2-5 Miles",Bachelors,Management,M,1,M,3,0,5,50001-75000,Northwest,1
25619,AW00025619,rafael45@adventure-works.com,50,"2-5 Miles",Bachelors,Clerical,M,1,M,0,0,1,25001-50000,France,1
12160,AW00012160,jaclyn0@adventure-works.com,54,"5-10 Miles","Partial College",Professional,F,1,S,1,0,0,75001-100000,Northwest,1
11541,AW00011541,aidan4@adventure-works.com,59,"0-1 Miles","Graduate Degree","Skilled Manual",M,0,S,0,0,4,50001-75000,Northwest,1
18281,AW00018281,jaclyn3@adventure-works.com,56,"0-1 Miles","Partial College","Skilled Manual",F,0,S,1,0,1,50001-75000,Australia,1
12996,AW00012996,jaclyn4@adventure-works.com,48,"1-2 Miles",Bachelors,Professional,F,1,M,0,0,2,75001-100000,Australia,1
12084,AW00012084,aidan8@adventure-works.com,71,"2-5 Miles",Bachelors,Management,M,0,M,3,0,5,50001-75000,Northwest,1
16886,AW00016886,aidan13@adventure-works.com,63,"5-10 Miles","Partial High School","Skilled Manual",M,1,M,2,0,2,50001-75000,Northwest,1
21179,AW00021179,jaclyn9@adventure-works.com,52,"0-1 Miles",Bachelors,Professional,F,1,M,3,5,5,75001-100000,Australia,1
26445,AW00026445,aidan17@adventure-works.com,48,"10+ Miles","High School",Management,M,0,S,4,5,0,"greater than 100000",Australia,1
14109,AW00014109,aidan18@adventure-works.com,44,"1-2 Miles","Partial College","Skilled Manual",M,0,M,1,0,0,25001-50000,Southwest,1
15364,AW00015364,aidan19@adventure-works.com,53,"2-5 Miles","Partial College",Professional,M,1,S,3,5,5,75001-100000,Northwest,1
11047,AW00011047,jaclyn12@adventure-works.com,68,"1-2 Miles","High School","Skilled Manual",F,0,M,2,0,3,25001-50000,Australia,1
24252,AW00024252,jaclyn13@adventure-works.com,70,"1-2 Miles","Partial College",Clerical,F,0,M,2,0,2,25001-50000,Australia,1
12255,AW00012255,robyn3@adventure-works.com,57,"0-1 Miles","Partial College",Manual,F,0,S,0,1,1,0-25000,France,1
23846,AW00023846,aidan23@adventure-works.com,49,"2-5 Miles",Bachelors,"Skilled Manual",M,1,M,0,2,2,50001-75000,Canada,1
24502,AW00024502,deb7@adventure-works.com,78,"0-1 Miles",Bachelors,Management,M,1,M,2,0,2,25001-50000,Australia,1
11537,AW00011537,dakota3@adventure-works.com,60,"0-1 Miles","Graduate Degree","Skilled Manual",M,1,M,0,0,4,50001-75000,Southwest,1
13119,AW00013119,jaclyn19@adventure-works.com,52,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,0,50001-75000,Australia,1
26936,AW00026936,jaclyn20@adventure-works.com,59,"2-5 Miles","Partial College",Manual,F,0,S,1,0,2,0-25000,Germany,1
11910,AW00011910,jaclyn21@adventure-works.com,52,"0-1 Miles","Graduate Degree",Management,F,1,M,3,5,5,75001-100000,Australia,1
12861,AW00012861,robyn4@adventure-works.com,56,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,1,0,1,25001-50000,"United Kingdom",1
18086,AW00018086,jaclyn23@adventure-works.com,70,"2-5 Miles","Partial College",Professional,F,1,S,2,1,2,50001-75000,Southwest,1
12575,AW00012575,jaclyn25@adventure-works.com,39,"0-1 Miles","Partial College",Manual,F,0,S,1,0,0,0-25000,Australia,1
13897,AW00013897,carol19@adventure-works.com,48,"2-5 Miles","Graduate Degree",Professional,M,1,M,0,0,5,50001-75000,Northwest,1
21060,AW00021060,jaclyn27@adventure-works.com,51,"1-2 Miles",Bachelors,Clerical,F,0,S,0,1,1,25001-50000,"United Kingdom",1
21501,AW00021501,deb9@adventure-works.com,66,"10+ Miles","Partial High School","Skilled Manual",M,1,S,3,1,2,50001-75000,Canada,1
12685,AW00012685,jaclyn28@adventure-works.com,46,"10+ Miles",Bachelors,Professional,F,1,M,3,0,0,75001-100000,Australia,1
17613,AW00017613,dakota14@adventure-works.com,53,"10+ Miles",Bachelors,"Skilled Manual",M,1,S,3,3,3,75001-100000,Canada,1
16429,AW00016429,jaclyn29@adventure-works.com,56,"2-5 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Germany,1
24904,AW00024904,jaclyn30@adventure-works.com,45,"10+ Miles",Bachelors,Professional,F,1,M,3,0,0,75001-100000,Australia,1
21583,AW00021583,jaclyn32@adventure-works.com,46,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,Northwest,1
13283,AW00013283,dakota17@adventure-works.com,61,"0-1 Miles","Partial College",Professional,M,0,M,2,0,3,75001-100000,Northwest,1
28403,AW00028403,jaclyn33@adventure-works.com,53,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,"United Kingdom",1
20828,AW00020828,jaclyn34@adventure-works.com,57,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,4,25001-50000,Germany,1
19076,AW00019076,jaclyn36@adventure-works.com,70,"5-10 Miles","High School",Management,F,1,M,3,1,4,75001-100000,France,1
11468,AW00011468,jaclyn37@adventure-works.com,43,"1-2 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,"United Kingdom",1
18698,AW00018698,jaclyn38@adventure-works.com,50,"2-5 Miles",Bachelors,Professional,F,1,S,1,2,2,50001-75000,Australia,1
20639,AW00020639,emily29@adventure-works.com,62,"0-1 Miles","Partial College",Professional,F,0,M,0,2,3,75001-100000,Northwest,1
12804,AW00012804,jaclyn39@adventure-works.com,50,"1-2 Miles",Bachelors,Clerical,F,0,S,0,1,1,25001-50000,France,1
11930,AW00011930,jaclyn40@adventure-works.com,71,"1-2 Miles","High School","Skilled Manual",F,0,M,2,0,4,0-25000,Australia,1
14214,AW00014214,robyn5@adventure-works.com,43,"10+ Miles",Bachelors,Professional,F,1,S,2,0,0,75001-100000,Australia,1
26676,AW00026676,emily31@adventure-works.com,61,"5-10 Miles","High School",Professional,F,1,M,2,0,2,50001-75000,Southwest,1
